id,posted_by,text,hashtags,in_reply_to_status_id
644212003649798145,Kaka,@MajoLovesKaka happy bday! I wish you all the best.. God bless you!,[],644176746116435972
631576539373694976,Kaka,We hike from village to village assessing needs and relaying them via satellite phone back to @WFP #ShareHumanity,"[{u'indices': [99, 113], u'text': u'ShareHumanity'}]",
631524116571402240,Kaka,The first shipment of mules with food supplies to cut-off villages arrives tomorrow. #ShareHumanity,"[{u'indices': [85, 99], u'text': u'ShareHumanity'}]",
631470262458929152,Kaka,In the middle of the night the ground started shaking. We’re all safe but hundreds of villages are flattened. #ShareHumanity,"[{u'indices': [110, 124], u'text': u'ShareHumanity'}]",
631436052008435712,Kaka,My feed won’t be the same over the next day. It’s for a very special cause: #ShareHumanity,"[{u'indices': [76, 90], u'text': u'ShareHumanity'}]",
605396844043214848,Kaka,@CFC__14 I love Tenis!,[],605396694159761409
605396468074037250,Kaka,@danielizecson23 amazing !!,[],605396185109676032
605396241049088001,Kaka,@achemytummy yes! A lot!,[],605395750005018624
605395625094574080,Kaka,@Zez0X fine and you?,[],605395184491233280
605395560485556224,Kaka,@Steve_sportlovr hello!,[],605395119882125312
605395193127440384,Kaka,@shehreen13abed8 I hope one day!,[],605394722585051138
605394181125754880,Kaka,@FllokiK never !,[],605393801289580544
605393860697698304,Kaka,@zivolichsami thank you very much! God bless you too.,[],
605392929088258048,Kaka,@7Milanesta oh yes!,[],605391998598578177
605392737710559233,Kaka,@Bale__RM fine and you?,[],
605392316069777409,Kaka,@badore33ksa a lot!,[],605391726564343808
605390835585314816,Kaka,@L0mia Hi! Thank you for your support,[],605390139871797249
605390289361096704,Kaka,@hanyn007 for you too!,[],605389371257143298
605390245408976896,Kaka,@HunAin_Ebrahim now go study!,[],605389355692138498
605390186197991424,Kaka,@sportstime407 thank you!,[],605389337912610816
605389810518355969,Kaka,@viniciusbalzare salve!!!,[],605389194106683393
597561930497265666,Kaka,@Jessicacoutooo you got it!,[],597561745029365760
597561412916027392,Kaka,@annaYesi Sure!,[],597561278182367232
597561220594532352,Kaka,@MatheusNani_ salveeeeee,[],597561041845886976
597560671383986178,Kaka,@Shahadleite sure!,[],597560510200958976
597560638576132096,Kaka,@annaveiro_ I m fine and you?,[],597560496502411264
597560418916290560,Kaka,@i_am_sangi I will!!,[],597560089508122624
597559997845897218,Kaka,@amalwae yes !! I love here.,[],597559497503219712
597559574376374272,Kaka,@Juaanccs_ no! Just the result,[],597559089741307904
592402268508545025,Kaka,RT @johnacres48: Great to meet the legend @KAKA today. Very nice man. Exclusive interview coming soon to @BBCSport @wsworldfootball http://…,[],
589438640792608768,Kaka,@fcbjord hello!,[],
589438584379150336,Kaka,@careoh I liked Portland a lot!,[],589438052612767747
589437621476044800,Kaka,@Hana_Nass it's very nice !! Great experience,[],589437090292637696
589436260915097600,Kaka,@yasser10934352 Noooo! Why?,[],
579802981748645888,Kaka,RT @OrlandoMagic: Friends fur-ever! @OrlandoCitySC's @KAKA and @STUFFMagic hanging out at tonight's game. #PureMagic #TeamOrlando http://t.…,"[{u'indices': [106, 116], u'text': u'PureMagic'}, {u'indices': [117, 129], u'text': u'TeamOrlando'}]",
570637947491524608,Kaka,@libertasadiku happy bday!,[],570637725151436802
570637866579173376,Kaka,@fredrikblaman Fine and you?,[],570637556875988992
570637475741376512,Kaka,@SubahAhmed @MLS Thank you!,[],570637172463837184
570637310397689857,Kaka,@AK53_ thank you! Kisses,[],570637094390870016
570637003508858880,Kaka,@vetharko16 Thank you!,[],570636416553627648
570636789087657984,Kaka,@neobicna_ @acmilan Always!,[],570636355086237696
570636452817727488,Kaka,@TorresFansite Why not?,[],570635540334186496
570635563730112514,Kaka,@WarriorsOldBoy Thank you!,[],570634494157451265
570635196250398720,Kaka,@PivaMax Thank you!,[],570634403870863360
570634846407491585,Kaka,@NIALL15ROC thank you !,[],570634376238780418
570634134500073473,Kaka,@KHALIDKhan91 me too!,[],570633387746201600
570633964714639361,Kaka,@nitaabdullahu awesome !!! Nice pic,[],
570633621402484736,Kaka,@zoharrm thank you!,[],570632427963424768
570633578712838144,Kaka,@AliveInDead I hope one day we can meet each other !,[],570632424926748672
570633370645999617,Kaka,@iamRaFi_SrK fine! And u?,[],570632396548104192
570633259773792256,Kaka,@Daniel_finton lets fill the bowl!,[],570632369692151809
570633204320866304,Kaka,@bu_khader fine and you?,[],570632356811313153
570633176680407041,Kaka,@AsieduAgyei thank you!,[],570632349207154688
570633094916665344,Kaka,"@RMGIRL7 hey rmgirl7's sister, thank you for caring me!! Kisses",[],570632328650874880
570632842851557377,Kaka,@Alaa3meir thank you!,[],570632283780042752
570632592980086786,Kaka,@RomanPunkRock Thank you!,[],570632264054214656
570632412952186880,Kaka,@AngelaTsaturian I hope so!,[],570631492679954432
570632279380398081,Kaka,@ClassicMiguel No! God has got much more than we can even imagine.,[],570631450095063040
570632162174738432,Kaka,@sheikhsknight7 ohh! Thank you,[],570631418394517504
570631951092199424,Kaka,@aaomee replying you! And you?,[],570631355534417921
570631878811754497,Kaka,@sherif087 Thank you!,[],570631337746534401
570631675966840832,Kaka,@OnlyPique Happy Bday!!!,[],570630480955105280
570631323255230465,Kaka,@Meisitinurhan I'm fine and u?,[],570630425606909952
570630907062853632,Kaka,@M7mdKR Fine! And you?,[],570630371416494080
570630659800244224,Kaka,@_RYOUNG As soon as I can!!!,[],570630302151761920
570630426051645441,Kaka,@zahraa_wehbe Hi! How are you?,[],570630266244472832
570630144911679489,Kaka,Here I am!,[],
567762474364313600,Kaka,RT @OrlandoCitySC: - @KAKA is a tall guy. The @OrlandoMagic's Nikola Vučević is just a bit taller. Thanks for coming out to training! http:…,[],
509386529886973952,Kaka,@cilic_marin Congratulations my friend!!!,[],
504665379143450624,Kaka,"""If you faint in the day of adversity, your strength is small"" Proverbs 24:10 #fe #faith #ibelongtojesus","[{u'indices': [78, 81], u'text': u'fe'}, {u'indices': [82, 88], u'text': u'faith'}, {u'indices': [89, 104], u'text': u'ibelongtojesus'}]",
499628358456860672,Kaka,“Believe in The Lord Jesus and you will be saved you and your household.” ACTS 16:31 #faith #ibelongtojesus,"[{u'indices': [85, 91], u'text': u'faith'}, {u'indices': [92, 107], u'text': u'ibelongtojesus'}]",
479444849192894464,Kaka,@nabihahahaha nothing special !,[],479444570980491264
479444662542172160,Kaka,@Brayan_sfc amem !,[],479444490860900352
474536869762301952,Kaka,"Sexual exploitation of children and teenagers is very serious crime. If you witness it in Brazil, call 100!",[],
462940207768035328,Kaka,#KKTeam Today is derby time!!! In San Siro the beat is stronger. Milan vs Inter at 20:45 (CET) #forzamilan,"[{u'indices': [0, 7], u'text': u'KKTeam'}, {u'indices': [95, 106], u'text': u'forzamilan'}]",
456128076280500224,Kaka,"""Be joyful because you have hope. Be patient when trouble comes, and pray at all times."" Romans 12:12",[],
448906957412642817,Kaka,"#KKTeam Now we have another match of the Serie A, against Fiorentina. Who is with us? #togetherwearebetter","[{u'indices': [0, 7], u'text': u'KKTeam'}, {u'indices': [86, 106], u'text': u'togetherwearebetter'}]",
447719439127949312,Kaka,"#KKTeam Today, we need to win against Lazio, looking for a good result. #weareacmilan #forzamilan!!","[{u'indices': [0, 7], u'text': u'KKTeam'}, {u'indices': [72, 85], u'text': u'weareacmilan'}, {u'indices': [86, 97], u'text': u'forzamilan'}]",
446339333369647104,Kaka,"#KKTeam Do you remember the name of the contender team of that first match for Italian Championship, in 2003? A. Napoli; B. Ancona; C. Genoa","[{u'indices': [0, 7], u'text': u'KKTeam'}]",
440909569238114304,Kaka,"""Success is a journey, not a destination. The doing is often more important than the outcome."" Arthur Ashe",[],
434412463912546304,Kaka,"#KKTeam Now we have another match of the Serie A, against Bologna. Who is with us? #togetherwearebetter","[{u'indices': [0, 7], u'text': u'KKTeam'}, {u'indices': [83, 103], u'text': u'togetherwearebetter'}]",
427393248542588928,Kaka,@SpecialOlympics Be a Fan !,[],
423144663122317312,Kaka,"The whole law is made complete in this one command: ""Love your neighbor as you love yourself"" Galatians 5:14",[],
422078770837590016,Kaka,"Thanks guys for your cooperation ! I loved my new background, what about you ?!",[],
421689632405716992,Kaka,"“For 2014 I want more _______”, complete this sentence and your message could be published in my background picture ! Let’s do it ?! #KakaBG","[{u'indices': [133, 140], u'text': u'KakaBG'}]",
407496981968220161,Kaka,@Safamadridista happy birthday !!,[],407495370101760000
403953772248174592,Kaka,@iMajed97 for u 2 !,[],403953519218393089
403953733564129281,Kaka,@Krisatono_ID hello Bro !,[],403953378952093696
403953570623815680,Kaka,@NAIGEERY happy Bday !,[],403953352503226368
403953320429371392,Kaka,@Mbf96_ for you too !,[],403952965419282432
403952866429509632,Kaka,@Nana__Leite for what ?,[],
403952782308573184,Kaka,@iibengk have a nice day !!!,[],403952507275059200
403952519527010304,Kaka,@Prayuda_Kun thank you!,[],403951589192249344
403952009696788480,Kaka,@Safamadridista I'm not,[],403951396791533569
403951974720495616,Kaka,@ILoveKakaSoMuch my niece ?,[],403951393808982018
403951172463366144,Kaka,@Sa3adeh Good luck ! God bless u !,[],403950835388137472
403951041815007232,Kaka,"@Hana_Nass I'm fine , and they are fine too.
Thank you",[],403950810167771136
403950937980796928,Kaka,@Anood_25 ok ok ! Take care,[],403950798235004928
403950768199585792,Kaka,@Ratzaroony me too !! Thanks,[],403950496303419392
403950433569611776,Kaka,@lianizm ow ! Nice .. How old r u ?,[],403950172272873472
403950171350106112,Kaka,@Triaapriyani ok ! Thank you .. Take care,[],403949541827039232
403950021798023168,Kaka,@VDJusticeLover thank you ! Kisses,[],403949514219732992
403949949999919104,Kaka,@Anton_Poga thank you !,[],403949487829164032
403949911299084288,Kaka,@Carva_Team now it's ok ! Take care,[],403949481982312448
403949780877201408,Kaka,@lemonsmelons I'm not,[],403949233520136193
403949050200076288,Kaka,@whereyourheadat I'm watching breaking bad now. What's yours ?,[],403948725556756480
403948879177326592,Kaka,@DontTalk_2Me thank you !,[],
403948765616537600,Kaka,@HBeloushi92 happy bday ! God bless u,[],403948536938897408
403948557608443905,Kaka,@buse8dem sure !! Hi Turkish fans !!,[],403947533107732480
403948315425116161,Kaka,@Elissar1997 hehe I love it !!,[],
403948159422189568,Kaka,@4everKK22 thank you ! Take care,[],403947096732348416
403948070762991616,Kaka,@SaFaKKK_RMCF I'm fine and you ?,[],
403948027326763009,Kaka,@halamadrid7kh sure ! Thank you,[],403947067481268225
403947716180713472,Kaka,@Karen_dykes1 hi !! Say hello to them !,[],403947042315448320
403947401796673537,Kaka,@tieumy_lavender thank you !! Kisses !,[],403946492013993984
403947287774498816,Kaka,@iBashayer_8 hi !! Thank you for caring me ..,[],403946452705357824
403946634960449536,Kaka,@Ibragei hello ! Thank you,[],403946050433855489
403946358966870016,Kaka,@M_S_Abudayyeh fine and you ?,[],403946023934242816
403946313790005248,Kaka,@thufailbasalama keep going and fight for your dreams .. Take care,[],403946015071297536
403945976718966784,Kaka,@farwa305 I have to learn Portuguese ! Take care !,[],403945499633655808
403945731180199936,Kaka,@Aadil_CR7 oh !! Get well soon .. Take care,[],
403945492599828481,Kaka,@HagorHassan fine ! And u ?,[],403945093763067904
403944572755394560,Kaka,KK online !!!!,[],
398193288487792641,Kaka,"@christian_weezy Very nice guys! If you can, send a video too! :) #KKTeam","[{u'indices': [66, 73], u'text': u'KKTeam'}]",398189053419749376
398192097909424128,Kaka,"@Francis82MaFrIT Tks for your supporting Francesco, #togetherwearebetter! #KKTeam","[{u'indices': [52, 72], u'text': u'togetherwearebetter'}, {u'indices': [74, 81], u'text': u'KKTeam'}]",398188896414363648
398187644057694209,Kaka,"@Gladys8KAKA That's is a lot os shirts! We will show your picture to Kaká, for sure! ;) #KKTeam","[{u'indices': [88, 95], u'text': u'KKTeam'}]",398177357359366144
398177518638743552,Kaka,"@Gladys8KAKA Thanks for your supporting, again! ;) #TogetherWeareBetter #KKTeam","[{u'indices': [51, 71], u'text': u'TogetherWeareBetter'}, {u'indices': [72, 79], u'text': u'KKTeam'}]",398176854315511808
398176932862259200,Kaka,"@SiempreMadrid_ We are Kaká's team. When Kaká is playing, we take care of all, using the hashtag #KKTeam :)","[{u'indices': [97, 104], u'text': u'KKTeam'}]",398176006411804672
398176414534348800,Kaka,@GerrardEC Great! Tks for your supporting guys! #togetherwearebetter,"[{u'indices': [48, 68], u'text': u'togetherwearebetter'}]",
398176121222471680,Kaka,@SaharGolestani_ Tks for your supporting Sahar! #togetherwearebetter,"[{u'indices': [48, 68], u'text': u'togetherwearebetter'}]",398175061342842880
398175580387942400,Kaka,@KK_kaitokid @Wonderful_Kaka Very nice! :),[],398175202011803648
398173935360958464,Kaka,#KKTeam Are you ready for watching the match Barcelona vs. Milan? Share a picture of you with the hashtag #togetherwearebetter,"[{u'indices': [0, 7], u'text': u'KKTeam'}, {u'indices': [106, 126], u'text': u'togetherwearebetter'}]",
397355809274728448,Kaka,For the Lord is good; his steadfast love endures forever and his faithfulness to all generations. Psalm 100: 5,[],
395649988153208832,Kaka,"@Mighty_Milan We are Kaká's team. When Kaká is playing, we take care of all, using the hashtag #KKTeam :)","[{u'indices': [95, 102], u'text': u'KKTeam'}]",395649443107966976
395647998203416576,Kaka,"@AseelRossonera We are Kaká's team. When Kaká is playing, we take care of all, using the hashtag #KKTeam :)","[{u'indices': [97, 104], u'text': u'KKTeam'}]",395646621968760834
390161492655366144,Kaka,"A noble profession inspiring good values and showing the right way. Today in Brazil is professors day, I wish a wonderful day to all of them",[],
383688251535396864,Kaka,"You guys are awesome ! Sorry, I need to go now, thanks a lot. // Siete incredibili ! Grazie mille, devo andare. A presto.",[],
383687805961900032,Kaka,"@tallinnitta Thanks, I will ! We may meet one day :)",[],
383685403468783616,Kaka,Very nice picture @FuadFathalla !,[],383682948114825216
383681372478373888,Kaka,@ILoveKakaSoMuch Nice ! Can I see this picture ?,[],383679235740540928
383679489428840449,Kaka,@fearleswiftie Good luck in your exams Nadine !,[],383678773671231488
383677447427739648,Kaka,Good luck !,[],
383676228013527040,Kaka,@Madridista0_o Happy birthday ! God bless you !,[],383674619716448256
383674797034438656,Kaka,@Nicksalex08 Thank you Nicole ! Besos,[],383674525273317377
383673765864816640,Kaka,@hobbiesgirl My early birthday greetings !,[],383672490532159489
383672509440069632,Kaka,@Brashna Why ? Don't cry !,[],383671573397250049
383671204113960960,Kaka,@Ela718 Thanks for your support ! Take care,[],383670526717493248
383669802805379073,Kaka,@RMGIRL7 don't say that ! How are you?,[],383667732266627072
383668938686480384,Kaka,@MrsMRonaldo7 Big hug to all my Iraqi fans !,[],383667850789261312
383668626282123264,Kaka,@Safamadridista Hello ! how are you ?,[],383667900718264321
383668347016978433,Kaka,@KakaAndCaroline I will try ! :),[],383667934976958464
383667039199428608,Kaka,@AkramAlbalushi thanks for your support Akram !,[],383665255865253888
383665933656408064,Kaka,@i_Angela_ thanks Angela ! Take care !,[],383665510082416640
377135201287028736,Kaka,How good and pleasant it is when brothers live together in unity. Psalm 133:1,[],
370204562935660544,Kaka,"@amigojr Yes, you scored!",[],369838532908826624
370204488922963968,Kaka,"@EdLopOrt Yes, right!",[],369839002909560833
370204321582837760,Kaka,"@GodoyKris Yes, it's right!",[],369839040071479296
370204238166499328,Kaka,"@Jastorification Yes, you scored!",[],369842883794575360
370204105324507137,Kaka,@PaoIriarteR It's right!,[],369853921583329280
370203973552070657,Kaka,@zivolichsami You scored!,[],
370203905642070016,Kaka,@kakafan16 You scored!,[],
370203542230818816,Kaka,"@Samuel_olawale Yes, it's right!",[],370118214006878208
360158071596658689,Kaka,"@rlyfr @dindabonita22 hey Klewang, happy b-day !!",[],360096102663471105
357885179253112834,Kaka,@faiz_wildan98 @delapanlimarsbi @muh_nabil619 hey guys ! have a good day,[],357884989850914816
357881753601441792,Kaka,@KK_kaitokid thanks for yout support !!,[],357881260552634368
357881221432360961,Kaka,@agunggg25 @abcdade hey ! take care,[],
350678332653842432,Kaka,@KK_kaitokid thanks for your support !,[],350663709674315777
345907483174379522,Kaka,I've been practicing sports my whole life and i truly believe that this kept me away from bad things. Take care of your body too ! :),[],
344465521900666880,Kaka,RT @DisneySports: International soccer star @Kaka poses with Mickey Mouse at ESPN Wide World of Sports. #DisneySportsFestival http://t.co/o…,"[{u'indices': [104, 125], u'text': u'DisneySportsFestival'}]",
338713645544529920,Kaka,"Hey guys, the match Real Sociedad x Real Madrid is about to start! Let's support KK and the team! O jogo do Real Madrid vai começar! #KKTeam","[{u'indices': [133, 140], u'text': u'KKTeam'}]",
332917729092849665,Kaka,"#VIFS
Tip of the day: Iron Man 3! For those who like a little action, it's worth to watch it, T.Stark and Pepper are awesome!
Enjoy ;)","[{u'indices': [0, 5], u'text': u'VIFS'}]",
313666894391545856,Kaka,Hey @dheceril!! Thank you very much for the support! That's why i call you guys my #VeryImportantFollowers !!!,"[{u'indices': [83, 106], u'text': u'VeryImportantFollowers'}]",313666438906933248
310118560963915776,Kaka,@MudabirAli thank u ! Take care,[],
310118365266067457,Kaka,@SRsiempre4 be happy !! Xxx,[],310118062206619648
310118192053907457,Kaka,@bbq8s for sure ! Xxx,[],310118048306708480
310117564162404352,Kaka,@iBayano don t say this ! For sure you r lucky,[],310117151237357568
310116993401507840,Kaka,@MrsMRonaldo7 don't cry ! Xxx,[],310116394316468224
310116859779375104,Kaka,@jana_moubarak for sure ! Xxx,[],310116377472147456
310116309675429889,Kaka,@ayasammak2 u r welcome ! Xxx,[],310115389138956288
310115770678013952,Kaka,@marialoveskaka ok ! Take care .. Xxx,[],310115286906974208
310115618122776576,Kaka,@22_nadine take care !! Xxx,[],310114948191776768
310115539987079168,Kaka,@JustKAKAyCR7 do what ?,[],310114940197412865
310115389612883968,Kaka,@SaraaDemiri thank u !,[],310114900280213504
310114970044080129,Kaka,@22_nadine I'm fine and you ?,[],310114386217934848
310114924997259264,Kaka,@KakaAndCaroline sure ! Xxx,[],310114368186617856
310114747070705664,Kaka,@Soulayma20 thank you ! Xxx,[],310114247914946562
310114133787951104,Kaka,@AliSAyed7777 thank u !! Take care,[],310113320768270336
310108034473005056,Kaka,@TimaTabaja happy bday ! #nevergiveup,"[{u'indices': [25, 37], u'text': u'nevergiveup'}]",310107094344925184
300583587412070402,Kaka,I wish that this year may be blessed by God to everyone in China. Happy new year!! 新年好 !!,[],
299243584798982144,Kaka,"Super-classic of international soccer,England vs Brazil! 
Good luck Brazil!! 
#RumoaoHexa #Gaucho100","[{u'indices': [78, 89], u'text': u'RumoaoHexa'}, {u'indices': [90, 100], u'text': u'Gaucho100'}]",
297025615608049664,Kaka,Hey everyone! You can now see some of the most important steps of my career trough my FB Timeline! It's all for you! #VeryImportantFollowers,"[{u'indices': [117, 140], u'text': u'VeryImportantFollowers'}]",
285872438707900416,Kaka,"Happy new year ! I wish you a year of many joys, with lots of love, peace and health! A blessed 2013 to everyone !",[],
280720190625431554,Kaka,@nikolamirotic12 big pleasure my friend ! Take care !,[],280719404801589249
278807263156772864,Kaka,@777Ant very good !! God bless you.,[],278806958256033792
276311999573549057,Kaka,RT @adidasfootball: The #UCL's top Brazilian goalscorer is now @KAKA! Do you know how many goals he has in the competition? #unleash #ka ...,"[{u'indices': [24, 28], u'text': u'UCL'}, {u'indices': [124, 132], u'text': u'unleash'}]",
268569943384145920,Kaka,@Criska78 I hope one day I can go !!,[],268569500411121664
268569859066048512,Kaka,@mirashvini I love it !!,[],268569496984363010
268569821845794816,Kaka,@Leyka_de_Tb beso,[],268569487656235008
268568922222108672,Kaka,@yesscastro sure !! Take care,[],268568605124349952
268568769884983296,Kaka,@a_alhouti have I good class !!,[],
268568242484834304,Kaka,@3bood_Jackson better in 2014 right ?,[],
268567337672777728,Kaka,@sardezzz todayyyyyy !!! xoxo,[],268567114691014658
268566437717737472,Kaka,@KK_kaitokid yep !! xoxo,[],268566129994235904
268566308117966848,Kaka,@harripampir hello !!!,[],268566109224062976
268566024562044928,Kaka,@safijaofwgkta thank u !!,[],
268565853677682688,Kaka,@itsancyy sure !!! Take care,[],268565686220120065
268565444644982784,Kaka,@AbhinavAFC thank you so much.,[],268565169867743234
268564937595559938,Kaka,@V_Cathy20 thank u !!,[],268564171170406400
268563855649669120,Kaka,@toofreshh so go to study now !!! Kisses,[],268563537142624256
268563746618748928,Kaka,@LovinRM you 2 !! xoxo,[],268563531677433857
268563188029718528,Kaka,@mfar__ beso !!,[],268562933062184961
268562969443565568,Kaka,@Kaka_Fans yep. Just read it and replied. Hehe,[],268562124970790913
268562763322888192,Kaka,@vieedha thank u so much for caring me !! Take care,[],268562106289356800
268562563376234496,Kaka,@CallMeSwarna I hope one day I can visit there. How is it ?,[],268562078334341121
268562122965929984,Kaka,@Nooraldo_7 oh never say never !!! Faith !!!!,[],268561769029578752
268561446567309312,Kaka,@Criska78 thank uuuuuuuu,[],268561170691158017
268560778506948608,Kaka,@itsKarenDear thank u so much !!,[],268560123427946496
268560167774343169,Kaka,@mila030 my English is getting better. Don't cry !!!,[],
268558858362966017,Kaka,@mila030 just it ? Hehe ..,[],
268558593677201408,Kaka,@sole_s2 did u do your homework ?,[],268405603431493632
268558370527641600,Kaka,@KakaCarolDreams amem !!!,[],268548991204077568
268557981170429952,Kaka,@far9away yes. I trained and now I'm resting for the game tomorrow.,[],268557727192711168
268557753277087744,Kaka,@CassieScanlon actually I'm in New Jersey !!,[],268555935377661952
268557521961238528,Kaka,@far9away I'm fine and u ?,[],268555515263606784
248732821542281216,Kaka,@dewiyaa hello dear !! Kisses,[],248732512157843458
248732683163824129,Kaka,@shintaresmikaka  I'm fine !! Take care and say hello to Indonesian people !!,[],248732215872196609
248731771678642176,Kaka,@shintaresmikaka  How r u ?,[],248731268391505922
240540365084585985,Kaka,@chintyalico But today u got it !! Take care,[],240540021944381440
240535368238252032,Kaka,@YoSoySara76 for u 2 !! Kisses,[],
240534606514905088,Kaka,"@elamorkaka ok ok , stoppppp .. Kisses",[],240527759011631104
240524235028697088,Kaka,@PurpleGlitterzz never !!,[],240514388988157952
216549911334883328,Kaka,After 2 years and 2 months he's back! Good luck my friend #Dida God bless you.,"[{u'indices': [58, 63], u'text': u'Dida'}]",
215859339817267200,Kaka,Welcome to twitter @beckenbauer !! Take care,[],
206453270250655744,Kaka,@Caiobaribeiro @betofedato75 @tico_sahyoun @tatao72 @maureliosouza @pepedioguardi @cruztadeu - unbelievable !!!!,[],206452400662396928
197819056588464130,Kaka,Campeones Campeones Ole Ole Ole !!!,[],
197816513422557184,Kaka,"We are the champions !! Congratulations to all that were a part of this conquest!!! One more title, thank you Lord. #GloryToGod","[{u'indices': [116, 127], u'text': u'GloryToGod'}]",
195127290982699011,Kaka,We are already 10 million !!! Thank youuuuu. To celebrate I'll make a twitcam. Soon I´ll send an update about the schedule. Tks !!,[],
194098935973953536,Kaka,@RicardoZhedoy Thank you !!,[],194098213303762944
194023936495845380,Kaka,@mollizm Thank you !!,[],194023753494167552
193986904117620736,Kaka,Welcome 30 !! Thanks for all messages are coming from midnight and for the #parabenskaka30anos,"[{u'indices': [75, 94], u'text': u'parabenskaka30anos'}]",
191868375587241984,Kaka,Going to Munich for the first semi final game against Bayern. This week is very important. #halamadrid,"[{u'indices': [91, 102], u'text': u'halamadrid'}]",
188609101624909824,Kaka,"Having lunch with my parents and fulfilling the commandment. I missed u guys so much. @S2imoneleite & #Bosco 
""Honor your father and mother""","[{u'indices': [102, 108], u'text': u'Bosco'}]",
185405936393920512,Kaka,"Tks for all messages. Nice chat with you guys. Now it's time to play Mario Bros with Luca. He's always Luigi, cause it has L like Luca.",[],
185404659165442050,Kaka,"@MariaLisbetP i would not say 0%, maybe 99,99%  !! Kisses",[],185404350514995200
185403961744953346,Kaka,@OhMyRaulGuti Never say never. Take care.,[],
185403790135001089,Kaka,@hussain_madrid I ve already been. It s very nice.,[],
185403663651586048,Kaka,@anitatristi Yes .. Just saw it. Thank u so much.,[],
185403375796486144,Kaka,@AmrMoussa89 I hope soon. I ve never been in Egypt.,[],
185402962825318402,Kaka,@xxLIBERTAxx Yep !! Take care. Kisses,[],
185401427944943616,Kaka,@r3devil11 Yes for sure. Take care.,[],
185400623544537088,Kaka,@ciputthedumb For you too.,[],
185400518435287040,Kaka,@mayae_16 Hi .. Kisses.,[],
185400477427580929,Kaka,@sidoldol Hi S.Korea. Nice place. God bless u 2?,[],185399960060170240
185400285093572608,Kaka,@vickyy__xo I d love it .. Maybe with my friend Dudek.,[],
185400019464097792,Kaka,@TomiShala uau !! Thank you very much for your support.,[],
185399789532364800,Kaka,"@cassiecool22 be strong, have faith and fight for your dreams !!",[],185399157475901440
185399285209247745,Kaka,@umadridista Yes. It was very nice. Amazing country.,[],
185399018875133954,Kaka,@arinjulia Answering you.,[],
185398246271750145,Kaka,@Rabia2585 Not so loud please !!!,[],
185398031343034369,Kaka,@DorraBou Thank u.,[],185397343384903680
185397840829358081,Kaka,@SharanRP12 Thank u. Take care.,[],
185397172467011584,Kaka,@Nicks_Chelsea Thank u very much for your support. Take care.,[],
185396956212899841,Kaka,@TamaraMO10 Owww .. Nice .. Take care ..,[],
185396680731013121,Kaka,@peratriam Here !! kisses,[],
185396084112228353,Kaka,@SbuNtuli4eva Thank you ..,[],
185395792830414848,Kaka,@SAMI_LONEY No .. I m Christian !!,[],
185395549040685057,Kaka,@mike_yakumaru Hello .. How r u ??,[],
185395506690789377,Kaka,@RezaYaw  Thank u so much !!,[],
185395452903034880,Kaka,@KakaLil8 I m fine and you ??,[],
185395289476173825,Kaka,bate papo !! // Let's chat,[],
185054771315617792,Kaka,"Happy for the game's final result yesterday, we got an important advantage. Now its only change the ""chip"" and think about La Liga.",[],
177727591472566272,Kaka,"""It is not good that the man should be alone; I will make him a helper fit for him."" Happy International Women's day !!!",[],
177010013267697664,Kaka,On the 8th of March I ll be in a video chat answering questions from @ealatam and @eamexico follow them and find all out !!,[],
168326427912056836,Kaka,... I am happy and keep focus absolutely on the success of my career here.,[],
168326369732870144,Kaka,"About the news on Diario Marca of this saturday, I can affirm that in any moment I have opened doors for a negotiation to leave Real Madrid",[],
167267676304052225,Kaka,Was a pleasure to meet personally @bsenna. Thanks @Gillettebr for show me the F1's behind the scenes.,[],
164348632164864000,Kaka,@YigitcnDemircan I hope i can score a lot of goals for RM too .. Thank u for your support. Take care ..,[],164348283861483520
164348360629825537,Kaka,@mirakaka97 Yes !! Kisses,[],164348021042192384
164348251150106625,Kaka,@_Faizah I certainly believe !!,[],164347845971943425
164345675767758848,Kaka,@manuelvenzi Thank you .. Take care ..,[],
164345021728960512,Kaka,@arnabacmilan for u2 !! Cheers ...,[],164344713355337728
164344867089154049,Kaka,@KakaLil8 Sure !! God bless you ..,[],164344705574907904
164343317885222913,Kaka,"Today completes exactly 10 years since the first time I played with the Brazilian National Team.  It was in Goiania, Brazil 6 x 0 Bolivia.",[],
159640672788414464,Kaka,... I am totally focused on following my personal and collective goals at Real Madrid.,[],
159640631889768449,Kaka,It isn’t true that I have made any agreement with another club...,[],
158306398399242240,Kaka,"When you achieve something so hard to achieve, the satisfaction is huge!!! Congratulations to everyone for today's  victory!",[],
155377193726382080,Kaka,"RT @IamSecond: If you feel like you want to give up, don't.  Give it to God.  #second","[{u'indices': [78, 85], u'text': u'second'}]",
153900570015580161,Kaka,"I respect all religions, but I m Christian !! “@YellowDuckling7: @KAKA converted to Islam :o ? I hope its true :') &lt;33”",[],
145477713015209984,Kaka,Back to the hotel after a little training. 22h Real Madrid vs Barcelona. #LaLiga #HalaMadrid,"[{u'indices': [73, 80], u'text': u'LaLiga'}, {u'indices': [81, 92], u'text': u'HalaMadrid'}]",
144478577570746368,Kaka,20:45h Ajax x Real Madrid #UCL #HalaMadrid,"[{u'indices': [26, 30], u'text': u'UCL'}, {u'indices': [31, 42], u'text': u'HalaMadrid'}]",
