id,posted_by,text,hashtags,in_reply_to_status_id
385468844619603968,Rihanna,RT @betologetic: @rihanna YOU SLAYED THAT SHIT AS HELL. OMG! #PourItUpVideo,"[{u'indices': [61, 75], u'text': u'PourItUpVideo'}]",
385468768304242688,Rihanna,RT @Rihanna_fan1: Isusjsjdha Yas look at Rihanna going AWFFFFFF in the Pour It Up video!!!!!!!,[],
385467246271037440,Rihanna,It's about that time #NAVY #PourItUpVideo,"[{u'indices': [21, 26], u'text': u'NAVY'}, {u'indices': [27, 41], u'text': u'PourItUpVideo'}]",
385466885774786560,Rihanna,#PourItUpVideo WHO'S READYYYYY???????,"[{u'indices': [0, 14], u'text': u'PourItUpVideo'}]",
385231582044631042,Rihanna,@NathanNAVY do NOT do that!!!! We will def see each other again! But that's not worth losing baby! I couldn't live with myself!,[],385231041700433920
385230927498342400,Rihanna,"“@McDessikins: A$$, BOOB$, all that. RT @BellaIsEvil: All I want is to see the $ign$” #PourIt #THEEPHUCK #Up","[{u'indices': [86, 93], u'text': u'PourIt'}, {u'indices': [94, 104], u'text': u'THEEPHUCK'}, {u'indices': [105, 108], u'text': u'Up'}]",385230516913311744
385230634593300480,Rihanna,@DanielaEvans23 I cant believe yall phux wit a girl like me az hard az yall do! Like I cant ever take that shit for granted! Blessings to ya,[],385229630342709248
385229525313134592,Rihanna,“@TarynT23: Since we talking Rih.... Anyone got a link from her ET segment tonight ?” I had 1? Lawdt!,[],385229156356587520
384778675444809728,Rihanna,"RT @RocNation: Get ready: @StyledtoRock by exec producer Robyn ""@Rihanna"" Fenty premieres 10/25 @ 8/7c on @Bravotv. Sneak peek here&gt; http:/…",[],
384754837654892544,Rihanna,#RiRiHeartsMAC collection sold out in an hour! #NAVYeffect THANKS TO ALL MY #MACgals baby!! Y'all killin it in dese skreets!! #yofaveisbasic,"[{u'indices': [0, 14], u'text': u'RiRiHeartsMAC'}, {u'indices': [47, 58], u'text': u'NAVYeffect'}, {u'indices': [76, 84], u'text': u'MACgals'}, {u'indices': [126, 140], u'text': u'yofaveisbasic'}]",
384520838722355200,Rihanna,#MELBOURNE I hope you READY!!! #DiamondsWorldTour,"[{u'indices': [0, 10], u'text': u'MELBOURNE'}, {u'indices': [31, 49], u'text': u'DiamondsWorldTour'}]",
384520716634562560,Rihanna,#BRISBANE gave me everything the other night!!!,"[{u'indices': [0, 9], u'text': u'BRISBANE'}]",
384314871229456384,Rihanna,"RT @PiscesAreUs: #Pisces are typically the life of the party, but also one sitting in a corner observing antics around them.","[{u'indices': [17, 24], u'text': u'Pisces'}]",
384314633538248704,Rihanna,"RT @PiscesAreUs: #Pisces prefer serious relationships, but quite often end up somewhere else (maybe because they are such dreamers?..)","[{u'indices': [17, 24], u'text': u'Pisces'}]",
384202879340261378,Rihanna,#NAVY the behind the scenes photos from #POUR #IT #UP #Video will be posted on my Instagram page! So please forgive the overload!!,"[{u'indices': [0, 5], u'text': u'NAVY'}, {u'indices': [40, 45], u'text': u'POUR'}, {u'indices': [46, 49], u'text': u'IT'}, {u'indices': [50, 53], u'text': u'UP'}, {u'indices': [54, 60], u'text': u'Video'}]",
384202161933926400,Rihanna,Late night treat?,[],
384132513909981184,Rihanna,“@PieceOfRia: @TonneyG4L @rihanna yeah she nailed every single performance. It was beyond epic!” #NoWordsJustDiamonds #DiamondsWorldTour,"[{u'indices': [97, 117], u'text': u'NoWordsJustDiamonds'}, {u'indices': [118, 136], u'text': u'DiamondsWorldTour'}]",384124967064854528
383804301141086208,Rihanna,Midnight snack?,[],
